id;list;name;desc;members;url
5e60d7b1aba97d40a265be22;Review;Send final print text in base64 to backend when notice submitted;;['Riaz Patel'];https://trello.com/c/woX8pQbQ/168-send-final-print-text-in-base64-to-backend-when-notice-submitted
5e4cfde1acb25a1fa48d8838;Review;"Error with inserting draft - 6message: ""sqlite3_step failure: UNIQUE constraint failed: NOTICE_DRAFT.NOTICE_NUMBER, NOTICE_DRAFT.VERSION""__proto__: Object";Notice Issue Tab;[];https://trello.com/c/cvG9q8uL/113-error-with-inserting-draft-6message-sqlite3step-failure-unique-constraint-failed-noticedraftnoticenumber-noticedraftversionproto
5e4d0ce90e5b803c4fe34842;Review;Notice number not being deleted after successful post;;['Byron de Villiers'];https://trello.com/c/CEwwPTYj/114-notice-number-not-being-deleted-after-successful-post
5e4d11765e9e75781ac62f94;Review;Signature page after master loader still slow;;['Byron de Villiers', 'Brett de Villiers'];https://trello.com/c/qQr3GSOc/115-signature-page-after-master-loader-still-slow
5e3d1aa2fcf772536bfe9ae9;Review;Check after master loader that large data sets (streets, charges) are not empty. If they are full sync;;['Byron de Villiers'];https://trello.com/c/4TuQx3Ap/73-check-after-master-loader-that-large-data-sets-streets-charges-are-not-empty-if-they-are-full-sync
5e37f6646dd29a1e0fa36528;Review;Vehicle save button hiding below tabs;;['Byron de Villiers'];https://trello.com/c/AxXDXWaG/12-vehicle-save-button-hiding-below-tabs
5e43f1cc036a3b8a7b479abb;Review;Issue available before print on CMP FU;;['Byron de Villiers'];https://trello.com/c/lqqqZQEm/94-issue-available-before-print-on-cmp-fu
5e38113944d4b40ad7769741;Review;Boolean values sent to backend on issue should be 'X' or '' (look at isTaxi);;['Brett de Villiers'];https://trello.com/c/nO7OmVGA/37-boolean-values-sent-to-backend-on-issue-should-be-x-or-look-at-istaxi
5e381304cf9d954f1685f770;Review;Check maser data obsolete indicator during master loader;;['Brett de Villiers'];https://trello.com/c/xJMIkrMP/46-check-maser-data-obsolete-indicator-during-master-loader
5e43f1d9b177451ce6060cc4;Review;N/A for vehicle missing on FU print;;['Byron de Villiers'];https://trello.com/c/86Bc1CJp/95-n-a-for-vehicle-missing-on-fu-print
5e381387fb53ac373cffc7e6;Review;Look at obsolete data flag;;['Brett de Villiers'];https://trello.com/c/ajyuXTGk/52-look-at-obsolete-data-flag
5e3bd443935a777c33cfa4be;Review;Review notice page - The view does not close when a business is added to the notice.;Business details were also not showing. This has now been fixed.;['Byron de Villiers'];https://trello.com/c/ZsTf2fvj/68-review-notice-page-the-view-does-not-close-when-a-business-is-added-to-the-notice
5e37f7e33488a6101f98461e;Review;Offender signature default on issue page;;['Brett de Villiers'];https://trello.com/c/MtN8iuPD/20-offender-signature-default-on-issue-page
5e3810c36fb80b0a9e23241a;Review;Look at review notice view issues;Compliance follow up (or all notice types) reconcile the data that is shown - Should be the same as the review for normal notice.;['Byron de Villiers'];https://trello.com/c/33CAzdb2/35-look-at-review-notice-view-issues
5e414aa4073a9a6c8f02d0c1;Review;Create Print Map Service - Convert legacy print map code;Print map service will reduce the maintenance going forward as it would follow the objects key value pairs. If the object is updated there will be no need to update the code it will automatically update what is printed. This will also reduce the amount of code needed to obtain the same functionality;['Byron de Villiers', 'Riaz Patel'];https://trello.com/c/YwfxNQo9/86-create-print-map-service-convert-legacy-print-map-code
5e3d1ac226ba674a2832ddd3;Review;Update notice number pool to 20 of each type;;['Riaz Patel'];https://trello.com/c/m6pAhQ0b/75-update-notice-number-pool-to-20-of-each-type
5e68b6d816d07308bc53ac28;Review;vehicle : Make and Description are not mandatory. In 56,341 & CMP [ If offender doesn't have vehicle];;[];https://trello.com/c/UWkNpV7i/177-vehicle-make-and-description-are-not-mandatory-in-56341-cmp-if-offender-doesnt-have-vehicle
5e43f1a3711fa0030a8378ca;Review;Print CMP FU - charge status missing for 54;;['Riaz Patel'];https://trello.com/c/tK1LtoaH/92-print-cmp-fu-charge-status-missing-for-54
5e4146392d9db278890b16b3;Review;Add history return button in navbar when entering from the side menu;;['Brett de Villiers'];https://trello.com/c/WcwTJTjR/84-add-history-return-button-in-navbar-when-entering-from-the-side-menu
5e3d1ab664d78e52faebf6f7;Review;Add notice number check in background service for connectivity check;;['Riaz Patel'];https://trello.com/c/Gr9YdVr1/74-add-notice-number-check-in-background-service-for-connectivity-check
5e381282cb8be627138f7598;Review;If offender signs - remove offender refused to sign;;['Brett de Villiers'];https://trello.com/c/Y4Ycq9GN/45-if-offender-signs-remove-offender-refused-to-sign
5e3814851cd9ba70cc583595;Review;Go to History from side menu, no back button;;['Brett de Villiers'];https://trello.com/c/BVN9TPVo/57-go-to-history-from-side-menu-no-back-button
5e3811d265ca7806c7db5abb;Review;Look at offender signing on tablet;;[];https://trello.com/c/jjA5hQvU/41-look-at-offender-signing-on-tablet
5e37f7f20da94565dc5f6cc7;Review;Are cancelled notices shown on in history;;['Brett de Villiers'];https://trello.com/c/5F77RHd4/21-are-cancelled-notices-shown-on-in-history
5e38132b90c40414e41a068f;Review;Look street not being sent to the backend in the notice issue;;['Brett de Villiers'];https://trello.com/c/W1L5C09c/47-look-street-not-being-sent-to-the-backend-in-the-notice-issue
5e3bc5e9cd75658c09bc8aa8;Review;History tabs not populated;;['Brett de Villiers'];https://trello.com/c/Rmb0pKNY/65-history-tabs-not-populated
5e4145f960ea007942be8dc6;Review;Do not process validations on add-item modal - person if the field is empty (empty string);When selecting a field with validations on the person tab an error message occurred asking for the field to have a valid entry. An empty field should also be a valid entry;['Brett de Villiers'];https://trello.com/c/2tgUDQx5/83-do-not-process-validations-on-add-item-modal-person-if-the-field-is-empty-empty-string
5e3813e4a19c031e70226695;Review;If print fails make sure to overwrite draft entry as print count will remain the same and print count is key;;['Riaz Patel', 'Byron de Villiers'];https://trello.com/c/N8ikpixq/53-if-print-fails-make-sure-to-overwrite-draft-entry-as-print-count-will-remain-the-same-and-print-count-is-key
5e55075479a6ef8e54de9f2d;Review;Error Posting Notice - Case type '' is invalid when doing a 56 from draft;;['Brett de Villiers', 'Riaz Patel'];https://trello.com/c/DdYLr7Ql/146-error-posting-notice-case-type-is-invalid-when-doing-a-56-from-draft
5e37f6646dd29a1e0fa3651e;;Testing;"Cards come here after being code reviewed, and we're in a place for QA and fixing things QA finds. Design review also happens at this stage.

If we have too many cards here, we should throw a flag and figure out whether we're building things that take too many passes of QA, or if we're bottlenecked on QA time.";[];https://trello.com/c/z60X8nQH/7-testing
5e37f6646dd29a1e0fa3651a;done;Done;We shipped it to production! ;[];https://trello.com/c/KuOmmPGd/5-done
5e6a1bb2383bc28ab63ebbb3;done;Spacer between signature header and actual signature on print;;['Riaz Patel'];https://trello.com/c/phJdBk6N/193-spacer-between-signature-header-and-actual-signature-on-print
5e67784886f3b308239e3e54;done;Evidence files not retained in drafts;;['Brett de Villiers'];https://trello.com/c/O4ID50iz/174-evidence-files-not-retained-in-drafts
5e6659d923744367e1eef743;done;Validations should not be checked for notice cancellation;;['Brett de Villiers'];https://trello.com/c/4qr86hT1/173-validations-should-not-be-checked-for-notice-cancellation
5e6221e3bbb2e46f5af027c9;done;Offline mode not working - stops on getting user profile;;['Brett de Villiers', 'Riaz Patel', 'Byron de Villiers'];https://trello.com/c/695dfsKk/171-offline-mode-not-working-stops-on-getting-user-profile
5e5cd86013e3f81e554ec811;done;Unable to sign UI on issue notice tab;Selecting refused to sign tick box should untick unable to sign and visa versa;['Brett de Villiers'];https://trello.com/c/gROMOvXp/163-unable-to-sign-ui-on-issue-notice-tab
5e568475d7c0996f4c99bbb8;done;Revert Image capturing to no water mark for the UAT until the ionic and angular update is complete.;;['Byron de Villiers'];https://trello.com/c/nbYnSX3U/156-revert-image-capturing-to-no-water-mark-for-the-uat-until-the-ionic-and-angular-update-is-complete
5e568573e6e2bc21d0bd60cc;done;Notice time and date not showing in notice issue tab from history;Offence date and time is actually not populating when issuing the notice. ;['Byron de Villiers'];https://trello.com/c/DyYKKiek/157-notice-time-and-date-not-showing-in-notice-issue-tab-from-history
5e68d70fd5a25a04db9b4129;done;Cancellation of notices broken. Screen remains on issue tab after submitting cancellation reason;;[];https://trello.com/c/RkpewUYN/189-cancellation-of-notices-broken-screen-remains-on-issue-tab-after-submitting-cancellation-reason
5e37f8e3f38bb128ef8018c9;done;Add more rules to search item modal sort list with characters appearing at the start of a word (look at guide for better sorting/filtering methods);Enhance charge search capability (to be able to bring up part of keyword);['Brett de Villiers'];https://trello.com/c/kkgQ2ZvX/26-add-more-rules-to-search-item-modal-sort-list-with-characters-appearing-at-the-start-of-a-word-look-at-guide-for-better-sorting
5e6780442425fa7b0d7081b9;done;Traffic wants to filter by charge group to get to charge quicker: filters should therefore be NRTA, NLTA, NRTR, Axle explicitly instead of national law;"""By law"" should remain as one of the filters";['Byron de Villiers'];https://trello.com/c/VCZ4vM9P/176-traffic-wants-to-filter-by-charge-group-to-get-to-charge-quicker-filters-should-therefore-be-nrta-nlta-nrtr-axle-explicitly-inst
5e4bab3239aa552ce1caaeb5;done;Get merged offender details in person tab;This is in only in add item modal for businesses;['Byron de Villiers'];https://trello.com/c/UwuU9a2q/105-get-merged-offender-details-in-person-tab
5e539a440569a9261a377e64;done;ERROR TypeError: Cannot read property 'ADDRESS_TYPE' of undefined at ModelConversionProvider.webpackJsonp.30.ModelConversionProvider.toAppModel (main.js:3771) at 1.js:329 at Array.forEach (<anonymous>) at HistoryPage.webpackJsonp.420.HistoryPage.printPeople (1.js:325) at HistoryPage.webpackJsonp.420.HistoryPage.viewNotice (1.js:304) at Object.eval [as handleEvent] (HistoryPage.html:67) at handleEvent (vendor.js:13964) at callWithDebugContext (vendor.js:15473) at Object.debugHandleEvent [as handleEvent] (vendor.js:15060) at dispatchEvent (vendor.js:10379);"On loading from a 56 from history - S1/05237/811/008672. Created on 24-02-2020
";['Brett de Villiers', 'Riaz Patel', 'Byron de Villiers'];https://trello.com/c/yPXrSNcx/133-error-typeerror-cannot-read-property-addresstype-of-undefined-at-modelconversionproviderwebpackjsonp30modelconversionprovidertoa
5e70e190fa9fba33f931a164;done;Print Service Refactor;"Broken up into multiple small maintainable functions

Using notice details instead of using many variables e.g. noticeNumber, noticeType etc. all replaced by notice details.

All setting of data is done is in the service - eliminate setting things twice.

All print map setting is done in the print service - eliminated setting things twice.";['Byron de Villiers'];https://trello.com/c/33Cpr7kY/203-print-service-refactor
5e4cfda9b48e1050b04a483b;done;"‘’ DB failure on execute -> DELETE FROM NOTICE_NUMBER WHERE NOTICE_NUMBER = 'S1/03545/811/008182' main.js:7006  1.	message: ""sqlite3_prepare_v2 failure: no such table: NOTICE_NUMBER"", code: 5} 1.	code:5 2.	message:""sqlite3_prepare_v2 failure: no such table: NOTICE_NUMBER"" I think its happening in the notice provider";;['Byron de Villiers'];https://trello.com/c/ZyshqlY6/111-db-failure-on-execute-delete-from-noticenumber-where-noticenumber-s1-03545-811-008182-mainjs7006-1-message-sqlite3preparev2-fai
5e37f920be014061dffb2d76;done;Refined database service - insert many and table creation;;['Brett de Villiers', 'Byron de Villiers'];https://trello.com/c/ukPWekRp/28-refined-database-service-insert-many-and-table-creation
5e3844a690c40414e42cbb1b;done;Synonym list UI - highlight searched words and synonyms in charge description;;['Brett de Villiers'];https://trello.com/c/fDMBp7Ax/61-synonym-list-ui-highlight-searched-words-and-synonyms-in-charge-description
5e4cfdb6eca47c26289d5364;done;Court Room not populating on location tab;;['Byron de Villiers'];https://trello.com/c/hW4XYJy8/112-court-room-not-populating-on-location-tab
5e6a1620dff91071d2eb1d10;done;getting unable to print message after successful print;;['Riaz Patel', 'Byron de Villiers'];https://trello.com/c/26iDhypZ/191-getting-unable-to-print-message-after-successful-print
5e3d496dafa4937f198db62a;done;create print service and move all printing functionality to the service so that it can be used everywhere in the application;Done;['Byron de Villiers', 'Riaz Patel'];https://trello.com/c/kHQV5aSb/80-create-print-service-and-move-all-printing-functionality-to-the-service-so-that-it-can-be-used-everywhere-in-the-application
5e709dd602904c67adc96d42;done;UI for Drafts page is broken;;['Brett de Villiers', 'Byron de Villiers'];https://trello.com/c/WIc7Bhvy/201-ui-for-drafts-page-is-broken
5e705f164ab3608a630f187c;done;Print headers missing on CMP/FU;Fixed in version 0.0.12;['Riaz Patel', 'Nonnie', 'Byron de Villiers'];https://trello.com/c/hEp4dZh2/200-print-headers-missing-on-cmp-fu
5e5687534192278bab749315;done;Corrective action not printing for compliance notice (this is captured on Charge note field on the app);;['Riaz Patel', 'Brett de Villiers'];https://trello.com/c/C6ap9gqO/158-corrective-action-not-printing-for-compliance-notice-this-is-captured-on-charge-note-field-on-the-app
5e68b76fb9064f56225c6401;done;Person tab missing the information from the original compliance notice.;Gendertype not being returned from the backend;['Byron de Villiers'];https://trello.com/c/70Y8N1OA/178-person-tab-missing-the-information-from-the-original-compliance-notice
5e60bad3ed4d6e4103e65875;done;"Error on choosing follow up date and time on CMP notice - DB failure on execute -> UPDATE NOTICE SET FOLLOW_UP_DATE OFFENCE_DATE = '2020-03-05',OFFENCE_TIME = '08:38:00' WHERE NOTICE_NUMBER = 'C1/08119/811/017170' main.js:7211 code: 5message: ""sqlite3_prepare_v2 failure: near ""OFFENCE_DATE"": syntax error""__proto__: Object";;['Brett de Villiers', 'Riaz Patel'];https://trello.com/c/zWlC2oGp/167-error-on-choosing-follow-up-date-and-time-on-cmp-notice-db-failure-on-execute-update-notice-set-followupdate-offencedate-2020-03
5e68b7d98122f0807aafdd46;done;Change finalPrint name to CMP_finalPrint and FU_finalPrint;;['Riaz Patel', 'Brett de Villiers'];https://trello.com/c/dHspMCtn/179-change-finalprint-name-to-cmpfinalprint-and-fufinalprint
5e552f01ee151d736b480905;done;redirect from issue tab is not happening after clicking issue notice for 341 (so we do not get to the successful issue confirmation page) but case is created in the backend successfully.;;['Brett de Villiers'];https://trello.com/c/VeKkGDHT/152-redirect-from-issue-tab-is-not-happening-after-clicking-issue-notice-for-341-so-we-do-not-get-to-the-successful-issue-confirmati
5e5e127d9b6b553f49c9a024;done;Offender Address (Business Rep) details not loaded into print variables on a 56 loaded from draft;;['Riaz Patel'];https://trello.com/c/YhOLQO1q/166-offender-address-business-rep-details-not-loaded-into-print-variables-on-a-56-loaded-from-draft
5e37f7134c302a556c4c8f92;done;Add active states to keep notice information buttons - new styling;;[];https://trello.com/c/jydTNqlg/15-add-active-states-to-keep-notice-information-buttons-new-styling
5e5cd8c39c932b2000881d00;done;Database provider refactor - create tables in new provider. Promises to handled in array;;['Brett de Villiers'];https://trello.com/c/AAXDIZ0U/164-database-provider-refactor-create-tables-in-new-provider-promises-to-handled-in-array
5e5398dc9e095d89bd70a7a8;done;Follow up on contact details for CMP print;;['Nonnie'];https://trello.com/c/sMpFLOQZ/132-follow-up-on-contact-details-for-cmp-print
5e38137fa17a0108c054ec4d;done;Force Group and Notice Print Counter data is Missing;;[];https://trello.com/c/QwOW8GxH/51-force-group-and-notice-print-counter-data-is-missing
5e4bade6c299b8661c0887c6;done;Charges are not available @charge tab;;['Byron de Villiers'];https://trello.com/c/MJRSDvTD/109-charges-are-not-available-charge-tab
5e5407293ba1547a29a6ca37;done;offender details missing on S56 print where offender is business. Business representative details must be populated in offender section of print;Fixed, pls test;['Riaz Patel'];https://trello.com/c/X6PsKum1/145-offender-details-missing-on-s56-print-where-offender-is-business-business-representative-details-must-be-populated-in-offender-s
5e4ef6290f8fd719870774b6;done;Add app version to side menu;;['Riaz Patel'];https://trello.com/c/m25GaWHK/126-add-app-version-to-side-menu
5e38136a558d395a1e369d51;done;Implement offender signing logic in CMP;If offender signs, remove the option/tickbox offender refused to sign  ;['Brett de Villiers', 'Byron de Villiers'];https://trello.com/c/GLk0LKpg/50-implement-offender-signing-logic-in-cmp
5e3bc605c19d128b81a1864f;done;History evidence tab has old UI;;[];https://trello.com/c/pgMh1RCz/66-history-evidence-tab-has-old-ui
5e381269f5dc4a0a27ec9d6d;done;Add await to the background service that sends notice packs from the offline queue. Do not allow the same notice pack to be sent of a request for it is process already;;[];https://trello.com/c/PVDgNihN/44-add-await-to-the-background-service-that-sends-notice-packs-from-the-offline-queue-do-not-allow-the-same-notice-pack-to-be-sent
5e3be0ea004d0c8fb16463ab;done;Update UI - move the trash button to the top right of media/document item in Evidence tab;;['Byron de Villiers'];https://trello.com/c/sJ4HxbaV/70-update-ui-move-the-trash-button-to-the-top-right-of-media-document-item-in-evidence-tab
5e3bec1dd3017b27a4f3fbbf;done;Evidence page cleanup - uses models services and ui;;['Brett de Villiers', 'Byron de Villiers'];https://trello.com/c/b5aULlOO/71-evidence-page-cleanup-uses-models-services-and-ui
5e38119f787a6228a95ba410;done;Change is public transport to radio button (confirm with Matt);;['Byron de Villiers'];https://trello.com/c/vaAu65cm/39-change-is-public-transport-to-radio-button-confirm-with-matt
5e392fce6c13551779340829;done;Person as representative on add person modal. Additional field for business;;['Brett de Villiers'];https://trello.com/c/K6vDTE9E/62-person-as-representative-on-add-person-modal-additional-field-for-business
5e381346a10c85703f404261;done;Ensure that the documents can be sent to backend in notice issue;;['Brett de Villiers'];https://trello.com/c/7stiQKJg/48-ensure-that-the-documents-can-be-sent-to-backend-in-notice-issue
5e37f89f9f93c007da0645e7;done;History search (see mail from Matt - mostly resolved);;['Brett de Villiers'];https://trello.com/c/1rUM6aV5/25-history-search-see-mail-from-matt-mostly-resolved
5e3a9bc88686866428a89040;done;Issuing notice from charge catalog does not get notice numbers for CMP;;['Brett de Villiers'];https://trello.com/c/ZeSYiiX6/63-issuing-notice-from-charge-catalog-does-not-get-notice-numbers-for-cmp
5e38140e55120c10e9d7d808;done;Look at is transport vehicle radio button strange behaviour;;['Byron de Villiers'];https://trello.com/c/RPtj7mKB/54-look-at-is-transport-vehicle-radio-button-strange-behaviour
5e3bdf1e515f0811e9118947;done;Implement programmatic calculation of Age on person tab. DOB is mandatory, we can therefore calculate current age.;;['Brett de Villiers'];https://trello.com/c/axwZklWU/69-implement-programmatic-calculation-of-age-on-person-tab-dob-is-mandatory-we-can-therefore-calculate-current-age
5e4bac9284742943f5c305bb;done;can't issue the CMP Notice;;['Byron de Villiers'];https://trello.com/c/LUwFznYy/108-cant-issue-the-cmp-notice
5e4bac7aa01cdb2e7f61eed7;done;empty field @ countries list;;['Byron de Villiers', 'Brett de Villiers'];https://trello.com/c/sv1L7tQc/107-empty-field-countries-list
5e68bb248ff2bb0e47b78f8d;done;Make headings on print slips bold;;[];https://trello.com/c/9TFCm7fI/188-make-headings-on-print-slips-bold
5e4b9bb1d23e5a6bdb148c84;done;Issue the Notices from the charge Catalogue.@Error Message : Unable to retrieve a 341, 56 & CMP notices;;['Byron de Villiers', 'Brett de Villiers'];https://trello.com/c/pXI9lkXD/103-issue-the-notices-from-the-charge-catalogueerror-message-unable-to-retrieve-a-341-56-cmp-notices
5e4bbd4345f217790480437d;done;"Change ""Document Type"" heading to ""Licence Type""";;['Byron de Villiers'];https://trello.com/c/OiIdM8Bk/110-change-document-type-heading-to-licence-type
5e4d217fdb75a9528c2ce4b1;done;CMP Notice doesn't pull through to the  back-end.;;[];https://trello.com/c/NLkVF80E/116-cmp-notice-doesnt-pull-through-to-the-back-end
